7256	39
1.5	12192	426.9	9.436	-0.119	9918.46	17690.104	1133.255	3772.074	29537	-2	-2.624	-1.376	0.624	-2.624	-1.376	0.624	-5.823	-5.199	0.624	1.228	1.228	0	0.282	0.065	3.5	0.284	-0.057	-3.495	61915.364	6.5	-0.173	4.1	-0.022	-0.2	0.015	0.985	47261.285	-56.5	
1.2	6096	538.1	9.01	0.311	9864.59	19504.473	2428.897	4337.886	46935.3	-2	-0.66	-3.34	-1.34	-0.674	-3.354	-1.34	-7.16	-8.5	-1.34	-1.89	-1.89	0	0.395	-0.105	5.5	0.433	0.193	-5.62	107274.602	-23.8	1.734	7.8	-0.028	-2.4	0.449	0.985	74787.11	-24.624	
0.95	6096	426	1.929	0.146	9787.7	19776.629	1133.255	5846.715	29416.1	-1.071	-5.307	1.307	3.307	-5.307	1.307	3.307	-1.01	2.297	3.307	-2.06	-2.06	0	0.296	-0.08	0.02	0.314	-0.077	0.004	395.533	-107.4	0.12	1.4	0.035	-2.2	0.253	0.647	42801.638	-24.624	
1.5	12192	426.9	9.008	-0.238	9918.47	17690.104	1133.255	3772.074	29537	-2	2.045	-6.045	-4.045	2.045	-6.045	-4.045	-2.319	-6.364	-4.045	-1.057	-1.057	0	0.273	0.039	3.361	0.28	-0.149	-3.433	59456.44	91.5	-0.001	4.9	0.031	13.3	0.04	0.985	47261.285	-56.5	
0.95	6096	426	7.851	0.173	9787.69	19776.629	1133.255	5846.715	29416.1	1.702	-2.038	2.038	2.038	-2.038	2.038	2.038	-4.921	-2.883	2.038	-0.001	-0.001	0	0.628	0.005	3.272	0.65	-0.042	-3.283	64709.13	-44.6	0	8.1	0.007	-5.1	0.114	0.933	61721.682	-24.624	
0.9	6096	403.6	17.214	-0.04	9850.27	18415.851	1133.255	4526.489	26401.1	21.428	0.333	-0.333	-0.333	-7.689	-8.355	-0.333	-8.602	-8.935	-0.333	-0.454	-0.454	0	0.983	0.046	6.5	0.999	-0.001	-6.51	119703.031	20.6	-0.005	11.5	-0.01	4.2	0.102	0.985	62991.735	-24.624	
0.9	6096	403.6	16.962	-0.023	9778.11	19413.755	1318.321	5280.904	26401.1	20.924	-0.225	0.225	0.225	-7.86	-7.41	0.225	-10.14	-9.915	0.225	-0.343	-0.343	0	0.923	0.041	5.999	0.944	-0	-5.999	116463.116	-0.5	0	11.5	0	1.9	0.132	0.985	45901.985	-24.624	
0.9	6096	403.6	3.685	0	9850.28	18415.851	1133.255	4526.489	26401.1	0	-2.053	-1.947	0.053	-2.053	-1.947	0.053	-3.99	-3.938	0.052	0.001	0.001	0	0.414	0.004	0.999	0.416	0.003	-1.001	18397.435	0	0.03	0	0	0	0.025	0.599	38306.649	-24.624	
0.5	3048	274.3	5.615	0	9918.51	17690.104	1133.255	3772.074	12194.2	8.937	-0.085	0.085	0.085	-0.085	0.085	0.085	-0.897	-0.818	0.079	0.002	0.002	0	0.41	0.004	0.996	0.411	0.001	-0.998	17619.344	0	0.033	0	0	0	0.019	0.467	32203.386	-4.812	
0.95	6096	426	5.604	0.02	9778.14	19413.755	1318.321	5280.904	29416.1	0	7.233	-9.024	-8.128	7.233	-9.024	-8.128	2.575	-5.553	-8.128	1.126	1.126	0	0.44	-0.038	2	0.452	0.002	-2.401	38827.51	38.2	5.852	1.8	-0.116	0.9	0.182	0.791	52327.814	-24.624	
0.9	6096	403.6	11.355	0.014	9850.29	18415.851	1133.255	4526.489	26401.1	9.71	-0.271	0.271	0.271	-0.271	0.271	0.271	-4.83	-4.559	0.271	0.018	0.018	0	0.588	0.032	4.601	0.593	-0.011	-4.605	84731.33	3.2	-0.045	-0.2	-0.022	0.5	0.069	0.599	38306.649	-24.624	
0.9	6096	403.6	16.962	-0.023	9778.11	19413.755	1318.321	5280.904	26401.1	20.924	-0.225	0.225	0.225	-7.86	-7.41	0.225	-10.14	-9.915	0.225	-0.343	-0.343	0	0.923	0.041	5.999	0.944	-0	-5.999	116463.116	-0.5	0	11.5	0	1.9	0.132	0.985	45901.985	-24.624	
0.95	6096	426	6.517	0.007	9787.69	19776.629	1133.255	5846.715	29416.1	-0	1.575	-1.575	-1.575	1.575	-1.575	-1.575	-1.931	-3.506	-1.575	0.101	0.101	0	0.538	-0.011	2.5	0.545	0.029	-2.578	49441.573	6.5	1.163	3.8	-0.019	-1.1	0.098	0.847	56032.438	-24.624	
0.7	3048	384	11.642	0.129	9918.52	17690.104	1133.255	3772.074	23900.7	16.001	-2.347	2.347	2.347	-2.347	2.347	2.347	-1.201	0.034	1.235	0.657	0.657	0	1.184	0.061	4.654	1.2	-0.077	-4.66	82329.744	-20.1	0	9.3	0.004	-5.7	0.032	0.985	67923.63	-4.812	
0.95	6096	426	2.716	-0.022	9939.55	17417.948	1133.255	3551.628	29416.1	-0.284	-2.814	-1.186	0.814	-2.814	-1.186	0.814	-0.09	0.724	0.814	-0.433	-0.433	0	0.387	-0.006	0.5	0.39	0.028	-0.451	8708.974	-3.2	-0.793	-2.8	-0.001	0	0.04	0.681	45050.874	-24.624	
0.9	6096	403.6	16.075	0.02	9918.48	17690.104	1133.255	3772.074	26401.1	19.15	-2.271	2.271	2.271	-8.543	-4.001	2.271	-8.542	-6.271	2.271	2.957	2.957	0	1.015	0.173	6.5	1.018	-0.233	-6.422	114985.676	-8	-1.155	12.6	0.015	-0.3	-0.211	0.985	47261.285	-24.624	
0.9	6096	403.6	5.982	-0.212	9850.27	18415.851	1133.255	4526.489	26401.1	0	3.124	-4.161	-3.643	3.124	-4.161	-3.643	-2.394	-6.037	-3.643	0.741	0.741	0	0.505	0.018	2.212	0.495	-0.188	-2.25	40735.862	101.1	-0.001	5.7	0.035	9.1	-0.089	0.68	43486.68	-24.624	
0.95	9144	342.4	4.828	0	9788.35	20502.376	2428.897	5280.904	19008.8	0	-1.424	-1.92	-0.248	-1.424	-1.92	-0.248	-1.824	-2.072	-0.248	-0.112	-0.112	0	0.316	-0.003	0.997	0.318	0.011	-1.007	20440.869	0	0.155	0	0	0	0.031	0.791	36861.391	-44.436	
1.2	6096	538.1	6.896	-0.132	9880.33	19323.036	2428.897	4149.282	46935.3	-2	-2.293	-1.707	0.293	-2.293	-1.707	0.293	-5.1	-4.808	0.292	0.568	0.568	0	0.36	0.07	4	0.365	-0.058	-4	77292.144	0.1	0	5.6	0	-1.2	0.039	0.985	74787.11	-24.624	
0.95	9144	342.4	16.743	-0.031	9778.12	19413.755	1318.321	5280.904	19008.8	19.485	-1.084	1.084	1.084	-1.084	1.084	1.084	-10.019	-8.935	1.084	1.42	1.42	0	0.615	0.07	4.5	0.621	-0.076	-4.466	87361.898	-3.8	-0.527	8.3	0.003	1	-0.028	0.985	45901.985	-44.436	
0.95	9144	342.4	7.288	-0.115	9864.62	19504.473	2428.897	4337.886	19008.8	0.575	-3.89	3.89	3.89	-3.89	3.89	3.89	-5.12	-1.229	3.891	1.187	1.187	0	0.404	0.098	2	0.389	-0.153	-1.874	39008.946	36.3	-2.352	3.5	-0.053	2.9	-0.229	0.897	41801.097	-44.436	
0.9	6096	403.6	1.783	-0.026	9850.28	18415.851	1133.255	4526.489	26401.1	-0.717	-3.747	-0.253	1.747	-3.747	-0.253	1.747	-4.745	-2.998	1.747	-1.656	-1.656	0	0.347	-0.036	-0.02	0.354	0.094	0.137	-368.317	-8.3	-1.664	-1.8	0.039	-0	0.121	0.574	36707.874	-24.624	
1.5	12192	426.9	11.355	0	9918.38	17690.104	1133.255	3772.074	29537	-2	-2.61	-1.39	0.61	-2.61	-1.39	0.61	-11.465	-10.856	0.609	0	0	0	0.299	0.04	5	0.308	-0.013	-5	88450.52	0	0	6	0	0	0.089	0	0	-56.5	
1.5	12192	426.9	7.147	-0.282	9918.48	17690.104	1133.255	3772.074	29537	-2	-3.146	-0.854	1.146	-3.146	-0.854	1.146	-3.562	-2.416	1.146	2.481	2.481	0	0.245	0.106	2.5	0.239	-0.131	-2.477	44225.26	18.3	-0.611	3.1	-0.046	1.5	-0.103	0.985	47261.285	-56.5	
0.9	6096	403.6	8.469	-0.33	9850.29	18415.851	1133.255	4526.489	26401.1	3.937	1.356	-1.356	-1.356	1.356	-1.356	-1.356	-3.414	-4.771	-1.357	-0.102	-0.102	0	0.72	0.041	3.287	0.72	-0.056	-3.287	60532.902	45.8	-0.001	6.9	0.069	6.7	-0.012	0.925	59154.675	-24.624	
1.2	6096	538.1	7.161	-0.361	9788.33	20502.376	2428.897	5280.904	46935.3	-2	0.477	-4.477	-2.477	0.477	-4.477	-2.477	-4.464	-6.941	-2.477	0.067	0.067	0	0.335	0.138	3.926	0.334	-0.193	-3.954	80492.328	60.8	0	4.6	0.026	8.5	-0.03	0.985	74787.11	-24.624	
0.95	9144	342.4	12.341	0	9864.61	19504.473	2428.897	4337.886	19008.8	9.069	-0.185	0.185	0.185	-0.185	0.185	0.185	-6.372	-6.187	0.185	0	0	0	0.515	0.022	3.5	0.522	-0.005	-3.5	68265.656	0	0	6.3	0	0	0.055	0	0	-44.436	
1.5	12192	426.9	8.308	0.016	9918.48	17690.104	1133.255	3772.074	29537	-2	-2.322	-1.678	0.322	-2.322	-1.678	0.322	-4.533	-4.211	0.322	0.23	0.23	0	0.265	0.028	3	0.271	-0.007	-3	53070.312	0.2	0	3.3	0	-1.2	0.07	0.985	47261.285	-56.5	
0.95	9144	342.4	4.619	0	9880.35	19323.036	2428.897	4149.282	19008.8	0	-1.627	-2.135	-0.254	-1.627	-2.135	-0.254	-1.354	-1.608	-0.254	-0.121	-0.121	0	0.331	-0.003	0.997	0.333	0.011	-1.007	19265.067	0	0.159	0	0	0	0.033	0.791	36861.391	-44.436	
0.95	9144	342.4	4.654	0	9864.63	19504.473	2428.897	4337.886	19008.8	0	-1.594	-2.099	-0.253	-1.594	-2.099	-0.253	-1.43	-1.683	-0.253	-0.121	-0.121	0	0.329	-0.003	0.997	0.331	0.011	-1.007	19445.96	0	0.156	0	0	0	0.033	0.791	36861.391	-44.436	
0.95	6096	426	9.97	-0.007	9939.54	17417.948	1133.255	3551.628	29416.1	5.94	1.909	-1.909	-1.909	1.909	-1.909	-1.909	-3.022	-4.931	-1.909	-1.355	-1.355	0	0.814	-0.035	4.996	0.836	0.095	-5.103	87020.068	8.9	1.765	9.1	0.01	-0.4	0.255	0.985	65161.69	-24.624	
0.95	6096	426	5.4	-0.406	9778.16	19413.755	1318.321	5280.904	29416.1	0	2.281	-4.481	-3.381	2.281	-4.481	-3.381	1.709	-1.672	-3.381	3.349	3.349	0	0.477	0.092	2	0.507	-0.62	-2.723	38827.51	-143.1	8.953	4.3	-0.262	-11.5	0.109	0.791	52327.814	-24.624	
0.95	9144	342.4	4.619	0	9880.35	19323.036	2428.897	4149.282	19008.8	0	-1.627	-2.135	-0.254	-1.627	-2.135	-0.254	-1.354	-1.608	-0.254	-0.121	-0.121	0	0.331	-0.003	0.997	0.333	0.011	-1.007	19265.067	0	0.159	0	0	0	0.033	0.791	36861.391	-44.436	
0.9	6096	403.6	14.243	0	9850.26	18415.851	1133.255	4526.489	26401.1	16.485	-0.411	0.411	0.411	-3.865	-3.042	0.412	-8.514	-8.103	0.411	0	0	0	0.895	0.043	5.499	0.912	-0.013	-5.499	101268.765	0	0	10.6	0	0	0.099	0	0	-24.624	
0.9	6096	403.6	6.009	-0.081	9850.27	18415.851	1133.255	4526.489	26401.1	0	7.11	-8.092	-7.601	7.11	-8.092	-7.601	0.605	-6.996	-7.601	1.025	1.025	0	0.49	-0.03	2.299	0.474	-0.653	-2.426	42338.041	198.2	-0.014	5.7	0.016	15	-0.115	0.68	43486.68	-24.624	
0.95	12192	270.3	11.291	-0.341	9778.13	19413.755	1318.321	5280.904	11847.6	8.582	-8.188	8.188	8.188	-8.188	8.188	8.188	-8.494	-0.306	8.188	11.749	11.749	0	0.29	0.262	2	0.251	-0.565	-1.839	38827.51	83.5	-3.92	2.4	-0.044	12.1	-0.746	0.985	28880.2	-56.5	
0.8	6096	358.7	16.636	0	9864.65	19504.473	2428.897	4337.886	20860.1	23.273	-0.361	0.361	0.361	-0.361	0.361	0.361	-5.39	-5.209	0.181	0	0	0	0.929	0.037	4.999	0.946	-0.01	-4.999	97502.861	0	0	10.9	0	0	0.087	0	0	-24.624	
0.95	6096	426	6.518	0.016	9787.7	19776.629	1133.255	5846.715	29416.1	-0	-0.193	0.193	0.193	-0.193	0.193	0.193	-2.881	-2.688	0.193	0.152	0.152	0	0.541	0.012	2.5	0.545	-0.002	-2.5	49441.573	0.2	0	4	0	-1.7	0.033	0.847	56032.438	-24.624	
0.95	6096	426	15.794	0.953	9850.28	18415.851	1133.255	4526.489	29416.1	17.589	1.156	-1.156	-1.156	-7.757	-10.069	-1.156	-6.52	-7.676	-1.156	-6.478	-6.478	0	0.926	-0.278	7	1.003	0.486	-7.175	128910.957	-16.4	2.682	13.5	-0.012	-3.5	0.871	0.985	62991.735	-24.624	
0.95	9144	342.4	4.828	0	9788.35	20502.376	2428.897	5280.904	19008.8	0	-1.424	-1.92	-0.248	-1.424	-1.92	-0.248	-1.824	-2.072	-0.248	-0.112	-0.112	0	0.316	-0.003	0.997	0.318	0.011	-1.007	20440.869	0	0.155	0	0	0	0.031	0.791	36861.391	-44.436	
0.9	6096	403.6	6.412	-0.064	9850.27	18415.851	1133.255	4526.489	26401.1	0	-1.689	1.513	1.601	-1.689	1.513	1.601	-5.296	-3.694	1.602	-0.077	-0.077	0	0.51	0.047	2.414	0.51	-0.041	-2.327	44455.864	10.3	-1.437	6.7	-0.007	0.9	-0.053	0.68	43486.68	-24.624	
0.7	3048	384	15.898	-0.098	9786.95	19595.192	1133.255	5658.112	23900.7	24.681	-0.317	0.317	0.317	-0.317	0.317	0.317	-4.861	-4.694	0.167	-0.85	-0.85	0	1.206	0.005	5.5	1.247	0.05	-5.539	107773.556	-13.8	0.559	14.4	-0.011	-1.6	0.269	0.985	71743.46	-4.812	
0.95	6096	426	10.316	0.001	9778.14	19413.755	1318.321	5280.904	29416.1	6.633	0.802	-0.802	-0.802	0.314	-1.289	-0.801	-5.422	-6.223	-0.801	-0.546	-0.546	0	0.733	-0.002	4.499	0.747	0.039	-4.547	87342.484	4.6	0.773	8.1	0	-1	0.139	0.985	65161.69	-24.624	
0.95	6096	426	6.256	-0.023	9787.7	19776.629	1133.255	5846.715	29416.1	0	-3.637	3.148	3.393	-3.637	3.148	3.393	-2.074	1.319	3.393	-0.792	-0.792	0	0.524	0.067	2.5	0.515	-0.458	-2.242	49441.573	153.1	-7.799	3.3	-0.323	14.8	-0.265	0.847	56032.438	-24.624	
1.5	12192	426.9	12.886	0.053	9777.87	19413.755	1318.321	5280.904	29537	-2	-2.282	-1.718	0.282	-2.282	-1.718	0.282	-18.739	-18.456	0.283	0.354	0.354	0	0.255	0.035	5.5	0.264	-0.01	-5.5	106775.653	0.3	0	6.6	0	-1.2	0.08	0.985	28880.2	-56.5	
0.7	3048	384	14.496	0.144	9786.94	19595.192	1133.255	5658.112	23900.7	21.821	-2.976	2.976	2.976	-2.976	2.976	2.976	-4.875	-3.31	1.565	1.261	1.261	0	1.175	0.112	5	1.183	-0.146	-4.956	97975.96	-4.7	-0.698	11.9	-0.003	1.2	-0.116	0.985	71743.46	-4.812	
1.5	12192	426.9	11.396	0.148	9918.39	17690.104	1133.255	3772.074	29537	-2	-4.939	0.939	2.939	-4.939	0.939	2.939	-12.152	-9.213	2.939	0.55	0.55	0	0.313	0.027	4.937	0.341	-0.061	-4.97	87336.043	-48	0	7.4	-0.003	-9.6	0.149	0.985	47261.285	-56.5	
1.2	6096	538.1	11.004	-0.352	9788.26	20502.376	2428.897	5280.904	46935.3	-2	-0.763	-3.237	-1.237	-3.539	-6.013	-1.237	-10.542	-11.779	-1.237	0.598	0.598	0	0.397	0.157	6.5	0.4	-0.157	-6.522	133265.444	39.4	-0.004	9.5	-0.018	5.9	-0.018	0.985	74787.11	-24.624	
0.95	9144	342.4	7.287	-0.128	9864.62	19504.473	2428.897	4337.886	19008.8	0.574	0.97	-0.97	-0.97	0.97	-0.97	-0.97	-2.85	-3.82	-0.97	0.063	0.063	0	0.413	0.016	2	0.414	-0.019	-2.008	39008.946	26.7	0.019	2.1	-0.006	3.1	0.02	0.897	41801.097	-44.436	
1.2	6096	538.1	3.084	0	9788.36	20502.376	2428.897	5280.904	46935.3	-2	-1.919	-2.081	-0.081	-1.919	-2.081	-0.081	0.167	0.086	-0.081	-0.093	-0.093	0	0.24	0	1.007	0.244	0.018	-1.013	20645.893	0	0.094	0	0	0	0.062	1	75926	-24.624	
0.9	3048	493.7	3.018	0	9930.68	18415.851	2238.751	3394.867	39509.2	0	-1.906	-2.094	-0.094	-1.906	-2.094	-0.094	-3.891	-3.986	-0.095	-0.103	-0.103	0	0.564	-0.007	0.999	0.567	0.022	-1.007	18397.435	0	0.13	0	0	0	0.054	0.661	56328.437	-4.812	
0.95	9144	342.4	4.743	0	9778.17	19413.755	1318.321	5280.904	19008.8	0	-1.772	-1.742	0.015	-1.772	-1.742	0.015	-1.39	-1.375	0.015	0.001	0.001	0	0.287	0.005	0.998	0.288	0	-1	19374.927	0	0.028	0	0	0	0.018	0.684	31875.084	-44.436	
0.7	3048	384	12.545	0.091	9918.53	17690.104	1133.255	3772.074	23900.7	17.841	0.082	-0.082	-0.082	0.082	-0.082	-0.082	-1.147	-1.19	-0.043	-0.665	-0.665	0	1.225	-0.019	5	1.256	0.07	-5.033	88450.52	-7.9	0.464	12.6	-0.016	-0.2	0.224	0.985	67923.63	-4.812	
0.95	12192	270.3	6.337	0	9778.16	19413.755	1318.321	5280.904	11847.6	0	-0.193	-0.134	0.029	-0.193	-0.134	0.029	-2.76	-2.731	0.029	0.001	0.001	0	0.227	0.005	0.995	0.228	-0.001	-0.997	19316.686	0	0.027	0	0	0	0.015	0.792	23221.44	-56.5	
0.6	3048	329.1	1.897	0.005	9918.5	17690.104	1133.255	3772.074	17559.7	2.656	-2.004	-1.996	0.004	-2.004	-1.996	0.004	2.877	2.881	0.004	-0.019	-0.019	0	0.404	-0.001	0.5	0.414	0.004	-0.709	8845.052	0.4	0.01	-2	-0.695	0	0.012	0.502	34616.916	-4.812	
0.9	3048	493.7	3.018	0	9930.68	18415.851	2238.751	3394.867	39509.2	0	-1.906	-2.094	-0.094	-1.906	-2.094	-0.094	-3.891	-3.986	-0.095	-0.103	-0.103	0	0.564	-0.007	0.999	0.567	0.022	-1.007	18397.435	0	0.13	0	0	0	0.054	0.661	56328.437	-4.812	
0.95	9144	342.4	12.341	0	9864.61	19504.473	2428.897	4337.886	19008.8	9.069	-0.185	0.185	0.185	-0.185	0.185	0.185	-6.372	-6.187	0.185	0	0	0	0.515	0.022	3.5	0.522	-0.005	-3.5	68265.656	0	0	6.3	0	0	0.055	0	0	-44.436	
0.6	3048	329.1	-0.954	0.093	9786.91	19595.192	1133.255	5658.112	17559.7	-1.236	-0.45	-3.55	-1.55	-0.45	-3.55	-1.55	-2.46	-3.803	-1.343	2.385	2.385	0	0.302	0.039	-0.668	0.301	-0.531	0.533	-13089.588	-145.5	5.536	-0.1	0.184	5.4	-0.067	0.457	33286.052	-4.812	
0.95	6096	426	2.744	0.011	9939.53	17417.948	1133.255	3551.628	29416.1	-0.256	4.067	-8.067	-6.067	4.067	-8.067	-6.067	4.041	-2.025	-6.066	3.412	3.412	0	0.354	0.055	0.5	0.352	-0.17	-0.881	8708.974	25.2	5.873	-3	-0.049	0.4	-0.081	0.681	45050.874	-24.624	
0.9	6096	403.6	12.795	-0.126	9850.27	18415.851	1133.255	4526.489	26401.1	12.589	-2.013	2.013	2.013	-3.236	0.789	2.013	-7.194	-5.181	2.013	1.823	1.823	0	0.873	0.166	5	0.861	-0.217	-4.896	92079.255	23.9	-1.783	9.9	-0.013	2.5	-0.274	0.985	62991.735	-24.624	
0.95	6096	426	16.09	-0.064	9787.68	19776.629	1133.255	5846.715	29416.1	18.18	0.203	-0.203	-0.203	-9.165	-9.572	-0.204	-8.099	-8.302	-0.203	-0.517	-0.517	0	0.871	0.056	6.5	0.885	-0.018	-6.512	128548.089	21.1	-0.001	10.8	-0.013	4.6	0.079	0.985	65161.69	-24.624	
0.9	6096	403.6	6.584	-0.008	9850.28	18415.851	1133.255	4526.489	26401.1	0.168	-0.197	0.197	0.197	-0.197	0.197	0.197	-4.373	-4.176	0.197	-0.134	-0.134	0	0.515	0.012	2.5	0.52	0.002	-2.5	46039.627	-0.2	0	4.2	0	1.8	0.046	0.68	43486.68	-24.624	
0.95	9144	342.4	10.621	0.013	9778.14	19413.755	1318.321	5280.904	19008.8	7.243	-0.578	0.578	0.578	-0.578	0.578	0.578	-6.23	-5.652	0.578	0.488	0.488	0	0.514	0.03	3	0.515	-0.026	-2.976	58241.265	9.4	-0.459	5.5	-0.016	-0.3	-0.015	0.985	45901.985	-44.436	
1.5	12192	426.9	12.751	-0.321	9777.93	19413.755	1318.321	5280.904	29537	-2	2.248	-6.248	-4.248	2.248	-6.248	-4.248	-14.178	-18.426	-4.248	-1.433	-1.433	0	0.282	0.069	5.496	0.311	-0.181	-5.649	106697.997	92	-0.001	7.1	0.036	21.9	-0.015	0.985	28880.2	-56.5	
0.95	9144	342.4	3.205	0	9864.64	19504.473	2428.897	4337.886	19008.8	0	-2	-2	0	-2	-2	0	-0.8	-0.801	-0.001	-0.107	-0.107	0	0.245	-0.003	0.5	0.246	0.009	-0.501	9752.237	0	0.012	-1	0	0	0.02	0.663	30896.463	-44.436	
1.2	6096	538.1	4.435	0.036	9788.35	20502.376	2428.897	5280.904	46935.3	-2	-2.04	-1.96	0.04	-2.04	-1.96	0.04	-2.018	-1.979	0.039	-0.178	-0.178	0	0.275	-0	2	0.281	0.024	-2	41004.752	-0.1	0	2.3	0	1.2	0.078	0.985	74787.11	-24.624	
0.95	9144	342.4	12.341	0	9864.61	19504.473	2428.897	4337.886	19008.8	9.069	-0.185	0.185	0.185	-0.185	0.185	0.185	-6.372	-6.187	0.185	0	0	0	0.515	0.022	3.5	0.522	-0.005	-3.5	68265.656	0	0	6.3	0	0	0.055	0	0	-44.436	
0.95	12192	270.3	6.337	0	9778.16	19413.755	1318.321	5280.904	11847.6	0	-0.193	-0.134	0.029	-0.193	-0.134	0.029	-2.76	-2.731	0.029	0.001	0.001	0	0.227	0.005	0.995	0.228	-0.001	-0.997	19316.686	0	0.027	0	0	0	0.015	0.792	23221.44	-56.5	
0.95	6096	426	6.516	0	9787.69	19776.629	1133.255	5846.715	29416.1	-0	-0.206	0.206	0.206	-0.206	0.206	0.206	-2.896	-2.69	0.206	0	0	0	0.541	0.013	2.5	0.545	-0.001	-2.5	49441.573	0	0	4	0	0	0.037	0.847	56032.438	-24.624	
1.5	12192	426.9	9.448	0.024	9918.46	17690.104	1133.255	3772.074	29537	-2	-1.051	-2.949	-0.949	-1.051	-2.949	-0.949	-5.143	-6.092	-0.949	-0.843	-0.843	0	0.281	0.007	3.5	0.292	0.035	-3.531	61915.364	3.2	0.528	4	0.004	-0.8	0.157	0.985	47261.285	-56.5	
0.95	6096	426	3.773	0	9778.17	19413.755	1318.321	5280.904	29416.1	0	-2.01	-1.99	0.01	-2.01	-1.99	0.01	-0.533	-0.523	0.01	0.001	0.001	0	0.375	0.004	0.998	0.376	0.003	-1	19374.927	0	0.028	0	0	0	0.022	0.682	45117.028	-24.624	
0.8	6096	358.7	16.292	0.069	9778.18	19413.755	1318.321	5280.904	20860.1	24.387	0.26	-0.26	-0.26	0.26	-0.26	-0.26	-5.026	-5.156	-0.13	-0.51	-0.51	0	0.951	-0.001	5	0.977	0.043	-5.028	97068.775	-9.3	0.41	11.3	-0.011	0.2	0.188	0.985	45901.985	-24.624	
1.5	12192	426.9	9.147	-0.03	9778.11	19413.755	1318.321	5280.904	29537	-2	-9.147	5.147	7.147	-9.147	5.147	7.147	-10.029	-2.882	7.147	4.418	4.418	0	0.22	0.117	3	0.205	-0.175	-2.8	58241.265	-15.7	-2.936	3.7	0.049	-0.4	-0.267	0.985	28880.2	-56.5	
0.9	6096	403.6	15.687	-0.015	9850.27	18415.851	1133.255	4526.489	26401.1	18.374	0.949	-0.949	-0.949	-4.726	-6.625	-0.95	-7.776	-8.725	-0.949	-1.614	-1.614	0	0.953	-0.021	6	0.983	0.109	-6.05	110495.106	6.5	0.83	11.6	0.004	-0.1	0.301	0.985	62991.735	-24.624	
1.2	6096	538.1	3.212	0.036	9788.35	20502.376	2428.897	5280.904	46935.3	-2	-1.938	-2.062	-0.062	-1.938	-2.062	-0.062	-1.895	-1.957	-0.062	-0.129	-0.129	0	0.245	-0.008	0.954	0.24	0.03	-0.688	19559.267	1	0.027	3.8	0.855	0.2	0.07	1	75926	-24.624	
0.95	9144	342.4	8.969	-0.019	9778.14	19413.755	1318.321	5280.904	19008.8	3.938	6.631	-6.631	-6.631	6.631	-6.631	-6.631	-1.22	-7.851	-6.631	-2.32	-2.32	0	0.439	-0.109	2.5	0.464	0.193	-2.713	48534.388	20.9	3.279	4	-0.023	1	0.397	0.926	43152.526	-44.436	
0.95	6096	426	11.136	-0.005	9939.53	17417.948	1133.255	3551.628	29416.1	8.273	1.694	-1.694	-1.694	-0.056	-3.444	-1.694	-3.666	-5.36	-1.694	-1.946	-1.946	0	0.838	-0.032	5.495	0.863	0.101	-5.606	95711.624	9.5	1.881	10.1	0.02	-0.1	0.286	0.985	65161.69	-24.624	
1.2	6096	538.1	6.232	0.06	9880.33	19323.036	2428.897	4149.282	46935.3	-2	-4.478	0.478	2.478	-4.478	0.478	2.478	-5.382	-2.904	2.478	-0.029	-0.029	0	0.336	0.028	3.499	0.339	-0.014	-3.398	67611.303	-8.9	-1.602	4.8	-0.001	0.2	-0.001	0.985	74787.11	-24.624	
0.95	6096	426	7.374	0.013	9787.69	19776.629	1133.255	5846.715	29416.1	0.747	-0.225	0.225	0.225	-0.225	0.225	0.225	-3.617	-3.393	0.224	0.177	0.177	0	0.588	0.016	3	0.593	-0.004	-3	59329.887	0.2	0	5	0	-1.7	0.038	0.887	58678.598	-24.624	
0.95	9144	342.4	2.206	0.154	9864.64	19504.473	2428.897	4337.886	19008.8	-0.794	-3.265	-0.735	1.265	-3.265	-0.735	1.265	-1.064	0.201	1.265	-0.845	-0.845	0	0.23	-0.035	0.161	0.237	0.025	-0.158	3140.22	-42.5	0	1.1	0.026	-2.9	0.095	0.663	30896.463	-44.436	
0.95	9144	342.4	3.21	0.103	9880.35	19323.036	2428.897	4149.282	19008.8	0	-6.259	2.259	4.259	-6.259	2.259	4.259	-2.521	1.737	4.258	-2.043	-2.043	0	0.239	-0.022	0.5	0.243	0.061	-0.373	9661.518	-18.1	-2.175	-1	-0.029	-0.9	0.057	0.664	30943.064	-44.436	
0.9	6096	403.6	3.685	0	9850.28	18415.851	1133.255	4526.489	26401.1	0	-2.053	-1.947	0.053	-2.053	-1.947	0.053	-3.99	-3.938	0.052	0.001	0.001	0	0.414	0.004	0.999	0.416	0.003	-1.001	18397.435	0	0.03	0	0	0	0.025	0.599	38306.649	-24.624	
0.95	9144	342.4	4.743	0	9778.17	19413.755	1318.321	5280.904	19008.8	0	-1.772	-1.742	0.015	-1.772	-1.742	0.015	-1.39	-1.375	0.015	0.001	0.001	0	0.287	0.005	0.998	0.288	0	-1	19374.927	0	0.028	0	0	0	0.018	0.684	31875.084	-44.436	
0.9	6096	403.6	4.171	0.002	9850.24	18415.851	1133.255	4526.489	26401.1	0	-2.08	-1.92	0.08	-2.08	-1.92	0.08	-7.975	-7.895	0.08	-0.017	-0.017	0	0.39	0.005	0.972	0.379	0.004	-0.581	17900.207	0.4	-0.002	5.7	1.273	0.1	0.029	0.599	38306.649	-24.624	
